Geneid	HISAT2 on data 10 and data 9: aligned reads (BAM)
LOC100505795	0
LMX1A	0
RXRG	379
LOC400794	0
LRRC52	6
MGST3	2352
ALDH9A1	2932
LOC440700	0
TMCO1	1312
UCK2	311
MIR3658	0
FAM78B	6
MIR921	0
FMO9P	0
POGK	1488
TADA1	214
ILDR2	635
MAEL	19
GPA33	8
DUSP27	8
POU2F1	931
CD247	125
CREG1	841
RCSD1	241
MPZL1	1187
ADCY10	5
BRP44	1038
DCAF6	913
GPR161	60
TIPRL	441
SFT2D2	40
ANKRD36BP1	49
TBX19	9
MIR557	0
LOC100505918	0
XCL2	6
XCL1	8
DPT	6
MGC4473	0
ATP1B1	2068
NME7	145
BLZF1	184
C1orf114	120
SLC19A2	203
F5	20
SELP	0
SELL	48
SELE	24
METTL18	72
C1orf112	23
SCYL3	135
KIFAP3	1263
METTL11B	0
MIR3119-2	0
MIR3119-1	0
LOC284688	0
GORAB	114
PRRX1	736
C1orf129	0
FMO3	92
MIR1295A	0
FMO6P	0
FMO2	20
FMO1	8
FMO4	34
TOP1P1	0
PRRC2C	1793
MYOC	0
VAMP4	974
METTL13	328
DNM3	1255
DNM3OS	21
MIR214	0
MIR3120	0
MIR199A2	0
C1orf105	0
PIGC	186
C1orf9	717
FASLG	8
TNFSF18	0
TNFSF4	29
LOC100506023	17
PRDX6	6522
SLC9A11	16
ANKRD45	102
LOC730159	0
KLHL20	318
CENPL	38
DARS2	173
LOC100506046	4
GAS5	1165
SNORD81	8
SNORD47	28
SNORD80	21
SNORD79	10
SNORD78	2
SNORD44	0
SNORD77	0
SNORD76	3
SNORD75	0
SNORD74	0
ZBTB37	6
SERPINC1	6
RC3H1	444
RABGAP1L	741
GPR52	1
CACYBP	1338
MRPS14	912
TNN	4
KIAA0040	270
TNR	615
RFWD2	333
SCARNA3	0
PAPPA2	6
ASTN1	2583
MIR488	0
FAM5B	1660
SEC16B	124
LOC730102	172
LOC100302401	14
RASAL2	516
C1orf49	0
C1orf220	9
MIR4424	0
RALGPS2	91
ANGPTL1	180
FAM20B	1172
TOR3A	279
ABL2	387
SOAT1	298
AXDND1	0
NPHS2	0
TDRD5	4
FAM163A	49
TOR1AIP2	858
TOR1AIP1	1655
CEP350	849
QSOX1	428
FLJ23867	104
LHX4	20
LOC100527964	76
ACBD6	218
MIR3121	0
XPR1	663
KIAA1614	150
STX6	714
MR1	208
IER5	221
GM140	0
CACNA1E	504
ZNF648	0
GLUL	130868
TEDDM1	0
LINC00272	0
RGSL1	1
RNASEL	167
RGS16	103
LOC284648	16
RGS8	2
NPL	334
DHX9	1895
SHCBP1L	0
LAMC1	1055
LAMC2	23
NMNAT2	804
DKFZP564C196	11
SMG7	1316
NCF2	29
ARPC5	1207
RGL1	1319
APOBEC4	0
GLT25D2	1172
TSEN15	428
C1orf21	2104
EDEM3	653
FAM129A	291
RNF2	205
TRMT1L	315
SWT1	113
IVNS1ABP	1250
LOC100288079	0
HMCN1	46
MIR548F1	0
PRG4	8
TPR	1253
C1orf27	563
OCLM	3
PDC	0
PTGS2	82
PLA2G4A	120
FAM5C	533
LOC440704	0
RGS18	8
RGS21	0
RGS1	170
RGS13	0
RGS2	167
UCHL5	615
TROVE2	283
GLRX2	70
CDC73	632
MIR1278	0
B3GALT2	249
KCNT2	207
MIR4735	0
CFH	990
CFHR3	3
CFHR1	1
CFHR4	0
CFHR2	0
CFHR5	0
F13B	0
ASPM	2
ZBTB41	469
CRB1	590
DENND1B	188
C1orf53	28
LHX9	0
NEK7	2169
ATP6V1G3	0
PTPRC	321
LOC100131234	0
MIR181B1	0
MIR181A1	0
NR5A2	0
FAM58BP	0
C1orf98	2
ZNF281	95
KIF14	2
DDX59	198
CAMSAP2	1911
GPR25	0
C1orf106	101
KIF21B	2353
CACNA1S	45
TMEM9	2087
IGFN1	147
PKP1	22
TNNT2	351
LAD1	2
TNNI1	0
PHLDA3	483
CSRP1	22000
RPS10P7	10
NAV1	2023
MIR1231	0
IPO9	1404
SHISA4	1810
LMOD1	849
TIMM17A	635
RNPEP	474
ELF3	6
GPR37L1	5778
ARL8A	1269
PTPN7	25
PTPRVP	12
LGR6	330
UBE2T	48
PPP1R12B	2062
SYT2	55
KDM5B	611
KDM5B-AS1	130
LOC641515	2
LOC148709	23
RABIF	259
KLHL12	600
ADIPOR1	1414
CYB5R1	879
LOC401980	0
TMEM183A	69
TMEM183B	0
PPFIA4	1361
MYOG	0
ADORA1	1387
MYBPH	4
CHI3L1	336
CHIT1	4
LOC730227	2
BTG2	1802
FMOD	136
PRELP	2446
OPTC	2
ATP2B4	2723
SNORA77	1
LINC00260	10
LAX1	0
ZC3H11A	1823
ZBED6	80
SNRPE	431
LINC00303	2
SOX13	545
ETNK2	375
REN	4
KISS1	8
GOLT1A	18
PLEKHA6	1982
LOC127841	1
PPP1R15B	759
PIK3C2B	498
MDM4	836
LRRN2	512
NFASC	1695
CNTN2	1400
TMEM81	60
RBBP5	235
DSTYK	749
TMCC2	1339
NUAK2	6
KLHDC8A	64
LOC284576	0
LEMD1	1
MIR135B	0
CDK18	1192
LOC284578	81
MFSD4	827
ELK4	557
SLC45A3	61
NUCKS1	8535
RAB7L1	616
SLC41A1	1438
PM20D1	0
LOC284581	26
SLC26A9	12
FAM72A	4
AVPR1B	0
C1orf186	0
CTSE	0
SRGAP2	388
IKBKE	38
RASSF5	179
EIF2D	472
DYRK3	45
MAPKAPK2	1017
IL10	4
IL19	0
IL20	0
IL24	2
FAIM3	35
PIGR	0
FCAMR	0
C1orf116	4
YOD1	207
PFKFB2	857
C4BPB	0
C4BPA	0
CD55	249
CR2	1
CR1	2
CR1L	0
CD46	1835
MIR29C	45
MIR29B2	8
LOC148696	2
CD34	780
PLXNA2	841
MIR205HG	0
MIR205	0
CAMK1G	469
LAMB3	60
MIR4260	0
G0S2	62
HSD11B1	51
TRAF3IP3	35
C1orf74	18
IRF6	26
DIEXF	154
SYT14	68
C1orf133	32
SERTAD4	11
HHAT	78
KCNH1	204
RCOR3	618
TRAF5	285
LINC00467	28
RD3	0
SLC30A1	319
NEK2	8
LPGAT1	646
INTS7	232
DTL	6
MIR3122	0
PPP2R5A	1717
SNORA16B	4
TMEM206	210
NENF	882
ATF3	162
FAM71A	2
BATF3	69
NSL1	557
TATDN3	352
C1orf227	8
FLVCR1-AS1	17
FLVCR1	176
VASH2	27
ANGEL2	626
RPS6KC1	474
PROX1-AS1	16
LINC00538	0
PROX1	24
SMYD2	364
PTPN14	361
CENPF	8
KCNK2	146
KCTD3	1208
USH2A	4
ESRRG	126
GPATCH2	61
SPATA17	0
RRP15	265
LOC728463	2
TGFB2	1054
LOC643723	29
LYPLAL1	401
RNU5F-1	0
SLC30A10	530
EPRS	1265
BPNT1	286
IARS2	1773
MIR215	0
MIR194-1	0
RAB3GAP2	678
MIR664	0
SNORA36B	0
AURKAPS1	4
MARK1	433
C1orf115	1302
MARC2	292
MARC1	334
HLX	30
C1orf140	0
DUSP10	65
HHIPL2	0
TAF1A	71
MIA3	782
AIDA	658
BROX	120
FAM177B	0
DISP1	126
TLR5	20
SUSD4	418
C1orf65	0
CAPN8	10
CAPN2	3096
TP53BP2	3996
FBXO28	420
DEGS1	975
NVL	184
MIR320B2	0
CNIH4	200
WDR26	1627
MIR4742	0
CNIH3	156
DNAH14	22
LBR	649
ENAH	2526
SRP9	4608
EPHX1	3496
TMEM63A	612
LEFTY1	24
PYCR2	1280
LEFTY2	16
C1orf55	395
H3F3A	0
H3F3AP4	0
ACBD3	583
MIXL1	0
LIN9	50
PARP1	3361
C1orf95	1915
ITPKB	5198
PSEN2	386
ADCK3	469
CDC42BPA	2227
ZNF678	215
ZNF847P	0
LOC100130093	22
JMJD4	140
SNAP47	599
PRSS38	0
WNT9A	2
WNT3A	0
ARF1	4463
MIR3620	0
C1orf35	303
MRPL55	424
GUK1	8487
GJC2	69
IBA57	206
OBSCN	555
TRIM11	247
TRIM17	106
HIST3H3	0
HIST3H2A	52
HIST3H2BB	0
MIR4666A	0
RNF187	2801
RHOU	890
DUSP5P	4
RAB4A	923
SPHAR	160
C1orf96	667
ACTA1	10
NUP133	824
ABCB10	297
TAF5L	413
URB2	138
GALNT2	1354
PGBD5	661
COG2	409
AGT	7602
CAPN9	22
C1orf198	2544
TTC13	163
ARV1	359
FAM89A	188
MIR1182	0
TRIM67	88
LOC149373	0
C1orf131	117
GNPAT	775
EXOC8	183
C1orf124	93
EGLN1	1846
SNRPD2P2	0
TSNAX-DISC1	0
TSNAX	551
LOC100287814	0
DISC1	4
DISC2	0
SIPA1L2	852
KIAA1383	56
NTPCR	574
PCNXL2	370
KIAA1804	56
KCNK1	350
MIR4427	0
SLC35F3	111
MIR4671	0
C1orf31	338
TARBP1	698
LOC100506795	130
IRF2BP2	1660
LINC00184	4
LOC100506810	3
TOMM20	2424
SNORA14B	0
RBM34	413
ARID4B	667
MIR4753	0
GGPS1	449
TBCE	205
B3GALNT2	271
GNG4	844
LYST	605
MIR1537	0
NID1	628
GPR137B	1789
ERO1LB	403
EDARADD	6
LGALS8	306
LGALS8-AS1	0
HEATR1	163
ACTN2	350
MTR	608
RYR2	285
LOC100130331	10
ZP4	0
LOC339535	46
CHRM3	17
RPS7P5	0
FMN2	1976
GREM2	50
RGS7	488
MIR3123	0
FH	795
KMO	28
OPN3	20
CHML	359
WDR64	0
EXO1	8
MAP1LC3C	4
PLD5	32
LOC731275	15
CEP170	550
SDCCAG8	247
MIR4677	0
AKT3	1302
LOC339529	20
ZNF238	2701
C1orf100	3
ADSS	595
C1orf101	12
PPPDE1	304
COX20	200
HNRNPU-AS1	727
HNRNPU	5512
EFCAB2	521
KIF26B	157
SMYD3	191
LOC255654	0
TFB2M	70
CNST	434
SCCPDH	1049
LOC149134	18
AHCTF1	608
ZNF695	4
ZNF670-ZNF695	0
ZNF670	58
ZNF669	32
C1orf229	22
ZNF124	19
MIR3916	3
VN1R5	0
ZNF496	180
NLRP3	41
OR2B11	0
OR2W5	0
LOC148824	2
OR2C3	0
C1orf150	0
OR2G2	0
OR2G3	0
OR13G1	0
OR6F1	0
OR1C1	0
OR14A16	0
OR11L1	0
TRIM58	32
OR2W3	8
OR2T8	0
OR2L13	23
OR2L8	0
OR2AK2	0
OR2L1P	0
OR2L2	2
OR2L3	0
OR2M1P	0
OR2M5	0
OR2M2	0
OR2M3	0
OR2M4	0
OR2T33	0
OR2T12	0
OR2M7	0
OR14C36	0
OR2T4	0
OR2T6	0
OR2T1	0
OR2T2	0
OR2T3	0
OR2T5	0
OR2G6	0
OR2T29	0
OR2T34	0
OR2T10	0
OR2T11	0
OR2T35	0
OR2T27	0
OR14I1	6
LOC646627	80
SH3BP5L	659
MIR3124	1
ZNF672	537
ZNF692	708
PGBD2	64
TUBB8	1
ZMYND11	3545
DIP2C	877
C10orf108	10
LARP4B	605
GTPBP4	432
IDI2	40
IDI2-AS1	112
IDI1	2006
WDR37	474
LINC00200	6
ADARB2	657
ADARB2-AS1	3
LOC282980	0
LOC399708	0
PFKP	2315
PITRM1	1343
LOC100507034	32
KLF6	928
LOC100216001	0
LOC338588	0
AKR1E2	18
tAKR	0
AKR1C1	166
AKR1C2	57
AKR1C3	609
AKR1CL1	0
AKR1C4	1
UCN3	0
TUBAL3	0
NET1	1033
CALML5	0
CALML3	10
ASB13	350
FAM208B	542
GDI2	1968
ANKRD16	89
FBXO18	723
IL15RA	28
IL2RA	2
RBM17	2014
PFKFB3	2506
MIR3155A	0
MIR3155B	0
LOC399715	28
PRKCQ	87
LOC439949	68
LOC100507127	3
SFMBT2	361
ITIH5	2536
ITIH2	111
KIN	182
ATP5C1	1889
TAF3	163
FLJ45983	2
GATA3	0
SFTA1P	52
LOC254312	0
CELF2	2180
LOC439950	0
USP6NL	161
ECHDC3	22
C10orf47	16
LOC219731	18
UPF2	668
DHTKD1	843
SEC61A2	457
NUDT5	138
CDC123	534
CAMK1D	225
MIR4480	0
LOC283070	997
CCDC3	1147
OPTN	1870
MCM10	2
UCMA	4
PHYH	695
SEPHS1	1280
BEND7	110
PRPF18	210
FRMD4A	1365
MIR1265	0
FAM107B	1242
CDNF	16
HSPA14	208
SUV39H2	102
DCLRE1C	109
MEIG1	21
OLAH	17
ACBD7	5502
C10orf111	0
RPP38	73
NMT2	470
LOC100192204	0
FAM171A1	2189
ITGA8	124
FAM188A	525
PTER	496
C1QL3	30
RSU1	883
CUBN	48
TRDMT1	161
VIM	9903
ST8SIA6	37
LOC100128098	1
PTPLA	49
STAM	341
TMEM236	0
MRC1	0
MIR511-2	0
MIR511-1	0
SLC39A12	1822
LOC100129213	14
CACNB2	619
NSUN6	226
ARL5B	72
PLXDC2	61
MIR4675	0
NEBL	7613
C10orf113	1
LOC100128511	25
C10orf114	326
MIR1915	0
C10orf140	95
MLLT10	522
DNAJC1	240
EBLN1	0
LOC100130992	162
COMMD3-BMI1	0
COMMD3	214
BMI1	36
SPAG6	16
LOC100499489	64
PIP4K2A	2027
ARMC3	16
MSRB2	761
PTF1A	9
C10orf67	9
OTUD1	197
KIAA1217	356
PRINS	0
MIR603	0
ARHGAP21	4598
PRTFDC1	656
ENKUR	220
THNSL1	168
LOC100128811	3
GPR158	234
MYO3A	20
GAD2	316
APBB1IP	31
LINC00264	0
LOC731789	7
PDSS1	54
ABI1	1873
LINC00202	142
ANKRD26	228
YME1L1	1227
MASTL	124
ACBD5	2106
LOC387646	98
PTCHD3	0
RAB18	2220
MKX	66
ARMC4	20
MPP7	112
LOC220906	378
WAC	2390
BAMBI	248
LOC100507605	0
LYZL1	0
LOC387647	232
SVIL	500
MIR604	0
MIR938	0
KIAA1462	880
MTPAP	308
LOC729668	4
MAP3K8	73
LYZL2	0
ZNF438	204
ZEB1-AS1	68
ZEB1	3206
ARHGAP12	942
KIF5B	8551
EPC1	215
CCDC7	8
C10orf68	11
ITGB1	3509
NRP1	630
LOC100505583	0
PARD3	699
CUL2	383
CREM	918
CCNY	2206
GJD4	4
FZD8	478
MIR4683	0
ANKRD30A	0
MTRNR2L7	0
ZNF248	515
ZNF25	658
ZNF33A	532
ZNF37A	380
LOC100129055	0
HSD17B7P2	95
SEPT7L	11
LOC399744	81
ACTR3BP5	0
LOC441666	59
LOC84856	142
ZNF37BP	1094
ZNF33B	339
BMS1	533
RET	72
CSGALNACT2	356
RASGEF1A	406
FXYD4	2
HNRNPF	1057
ZNF487P	54
ZNF239	74
ZNF485	28
ZNF32-AS3	0
ZNF32	716
HNRNPA3P1	0
C10orf136	12
LOC100506835	10
LOC283033	0
CXCL12	511
TMEM72-AS1	20
TMEM72	0
RASSF4	1445
C10orf10	450
C10orf25	58
ZNF22	547
LOC100133308	0
LOC338579	0
MIR3156-1	0
OR13A1	2
ALOX5	41
MARCH8	248
ZFAND4	138
FAM21C	252
AGAP4	101
PTPN20B	0
PTPN20A	0
BMS1P5	0
BMS1P1	0
FAM35B	1
SYT15	237
GPRIN2	2
PPYR1	2
LOC643650	4
LOC728643	0
ANXA8	0
ANXA8L1	0
FAM25B	0
FAM25C	0
FAM25G	0
AGAP9	32
LOC642826	0
FAM35B2	3
ANTXRL	0
ANXA8L2	0
FAM21B	10
CTSL1P2	0
ZNF488	116
RBP3	5
GDF2	0
GDF10	74
FRMPD2P1	4
LOC399753	24
FRMPD2	19
MAPK8	111
ARHGAP22	185
WDFY4	113
LRRC18	0
MIR4294	0
VSTM4	856
LOC100506733	0
FAM170B	0
C10orf128	38
C10orf71	0
DRGX	0
ERCC6	155
PGBD3	25
CHAT	0
SLC18A3	0
C10orf53	0
OGDHL	1348
PARG	122
AGAP8	21
LOC728407	4
AGAP7	4
MSMB	0
NCOA4	2129
TIMM23	429
AGAP6	240
FLJ31813	7
FAM21A	16
ASAH2	0
SGMS1	623
ASAH2B	5
A1CF	0
PRKG1	256
MIR605	0
CSTF2T	462
LOC100506939	4
DKK1	17
MBL2	0
PCDH15	498
MTRNR2L5	0
ZWINT	38
MIR3924	0
IPMK	248
CISD1	460
UBE2D1	312
TFAM	271
BICC1	24
LOC728640	4
PHYHIPL	1746
FAM13C	341
SLC16A9	635
M1	8
CCDC6	797
C10orf40	0
ANK3	1387
CDK1	26
RHOBTB1	224
TMEM26	16
C10orf107	8
ARID5B	352
RTKN2	10
ZNF365	650
ADO	447
EGR2	26
NRBF2	143
JMJD1C	892
MIR1296	0
LOC84989	10
REEP3	719
ANXA2P3	0
CTNNA3	85
LRRTM3	280
DNAJC12	185
SIRT1	394
HERC4	742
MYPN	2
ATOH7	18
PBLD	217
HNRNPH3	3324
RUFY2	680
DNA2	61
SLC25A16	108
TET1	70
CCAR1	820
SNORD98	0
STOX1	1259
DDX50	407
DDX21	429
KIAA1279	710
SRGN	1725
VPS26A	959
SUPV3L1	395
HKDC1	124
HK1	2393
TACR2	10
TSPAN15	326
NEUROG3	0
C10orf35	264
COL13A1	60
H2AFY2	218
AIFM2	380
TYSND1	191
SAR1A	1769
PPA1	1484
NPFFR1	2
LRRC20	614
EIF4EBP2	3573
NODAL	120
KIAA1274	716
PRF1	220
ADAMTS14	40
C10orf27	0
SGPL1	1143
PCBD1	500
UNC5B	802
LOC728978	6
SLC29A3	125
CDH23	172
C10orf105	36
C10orf54	1336
PSAP	18657
CHST3	478
SPOCK2	6012
ASCC1	528
ANAPC16	1153
DDIT4	1876
DNAJB12	635
MIR1256	0
MICU1	1076
MCU	228
MIR4676	0
OIT3	2
PLA2G12B	0
P4HA1	855
NUDT13	35
ECD	272
FAM149B1	844
DNAJC9	370
C10orf103	20
MRPS16	770
TTC18	98
ANXA7	2031
MSS51	25
PPP3CB	1270
USP54	1148
MYOZ1	46
SYNPO2L	15
AGAP5	46
BMS1P4	19
SEC24C	1239
FUT11	68
CHCHD1	381
KIAA0913	1027
LOC100507331	11
NDST2	414
CAMK2G	5942
C10orf55	0
PLAU	61
VCL	1557
AP3M1	671
ADK	420
KAT6B	846
DUPD1	0
DUSP13	0
SAMD8	1578
VDAC2	1285
COMTD1	78
ZNF503-AS1	12
ZNF503	100
ZNF503-AS2	25
C10orf11	12
KCNMA1	2223
DLG5	977
LOC100128292	27
POLR3A	411
RPS24	6989
LOC100132987	18
LOC283050	10
ZMIZ1	1989
PPIF	827
ZCCHC24	5888
EIF5AL1	120
SFTPA2	4
SFTPA1	0
LOC650623	175
LOC642361	74
LOC100288974	0
MBL1P	5
SFTPD	54
LOC219347	129
FAM213A	430
PLAC9	196
ANXA11	1210
LOC439990	6
MAT1A	4
DYDC1	0
DYDC2	0
C10orf58	4655
TSPAN14	866
SH2D4B	0
NRG3	322
GHITM	4978
C10orf99	0
CDHR1	209
LRIT2	2
LRIT1	2
RGR	337
LOC170425	3
FAM190B	1265
LOC100507470	0
GRID1	797
MIR346	0
WAPAL	722
OPN4	0
LDB3	282
BMPR1A	395
MMRN2	450
SNCG	1712
C10orf116	1259
AGAP11	120
FAM25A	0
GLUD1	15447
FAM35A	277
FAM22A	10
LOC728190	75
LOC439994	32
FAM22D	29
LOC728218	0
MIR4678	0
MINPP1	309
PAPSS2	394
ATAD1	942
CFL1P1	6
KLLN	28
PTEN	1845
RNLS	67
LIPJ	0
LIPF	0
LIPK	0
LIPN	0
LIPM	0
ANKRD22	0
STAMBPL1	113
ACTA2	3890
FAS	229
FAS-AS1	2
MIR4679-2	0
MIR4679-1	0
CH25H	72
LIPA	767
IFIT2	466
IFIT3	800
IFIT1B	2
IFIT1	730
IFIT5	452
SLC16A12	7
PANK1	143
MIR107	0
FLJ37201	3
KIF20B	36
LOC643529	28
HTR7	8
RPP30	325
ANKRD1	4
NUDT9P1	14
PCGF5	2362
LOC100188947	11
HECTD2	281
PPP1R3C	3363
TNKS2	1126
FGFBP3	302
BTAF1	556
CPEB3	366
MARCH5	761
MARK2P9	0
IDE	331
KIF11	36
HHEX	115
EXOC6	287
CYP26C1	0
CYP26A1	0
MYOF	561
CEP55	0
O3FAR1	26
RBP4	310
PDE6C	11
FRA10AC1	1209
LGI1	1146
SLC35G1	15
PIPSL	12
PLCE1	610
LOC100128054	11
NOC3L	228
TBC1D12	577
HELLS	7
CYP2C18	0
CYP2C19	0
CYP2C9	0
CYP2C8	28
C10orf129	0
PDLIM1	136
SORBS1	5527
ALDH18A1	715
TCTN3	515
ENTPD1	968
LOC728558	8
C10orf131	3
CC2D2B	37
CCNJ	124
MIR3157	0
ZNF518A	560
BLNK	26
DNTT	0
OPALIN	1771
TLL2	18
TM9SF3	2826
PIK3AP1	60
LCOR	242
C10orf12	23
SLIT1	1009
LOC100505540	0
ARHGAP19-SLIT1	1
ARHGAP19	335
FRAT1	48
FRAT2	70
RRP12	356
PGAM1	3601
EXOSC1	177
ZDHHC16	370
MMS19	767
UBTD1	330
ANKRD2	9
HOGA1	139
C10orf62	6
MORN4	570
PI4K2A	583
AVPI1	262
MARVELD1	444
ZFYVE27	887
SFRP5	8
GOLGA7B	1835
CRTAC1	176
C10orf28	139
LOXL4	26
PYROXD2	156
MIR1287	0
HPS1	880
MIR4685	0
HPSE2	829
CNNM1	273
GOT1	938
NKX2-3	0
SLC25A28	759
ENTPD7	51
COX15	627
CUTC	232
ABCC2	0
DNMBP	206
DNMBP-AS1	10
CPN1	0
ERLIN1	396
CHUK	434
CWF19L1	201
SNORA12	1
BLOC1S2	749
PKD2L1	23
SCD	29020
LINC00263	420
WNT8B	0
SEC31B	415
NDUFB8	3956
HIF1AN	846
PAX2	10
FAM178A	804
SEMA4G	254
MIR608	0
MRPL43	764
C10orf2	115
LZTS2	1111
PDZD7	140
SFXN3	843
KAZALD1	38
TLX1NB	0
TLX1	2
LBX1	0
FLJ41350	0
BTRC	974
POLL	344
DPCD	360
MIR3158-2	0
MIR3158-1	0
FBXW4	2206
FGF8	4
NPM3	125
MGEA5	3868
LOC100289509	8
KCNIP2	1269
C10orf76	497
HPS6	150
LDB1	808
PPRC1	222
NOLC1	944
ELOVL3	18
PITX3	0
GBF1	1114
NFKB2	224
PSD	7001
FBXL15	608
CUEDC2	1211
MIR146B	0
LOC100505761	132
C10orf95	3
TMEM180	337
ACTR1A	2398
SUFU	490
TRIM8	2586
ARL3	1373
SFXN2	48
C10orf26	1060
CYP17A1	17
C10orf32-AS3MT	0
C10orf32	654
AS3MT	4
CNNM2	175
NT5C2	1647
LOC729020	3
INA	994
PCGF6	112
TAF5	57
USMG5	950
MIR1307	0
PDCD11	316
CALHM2	244
CALHM1	27
CALHM3	4
NEURL	1283
SH3PXD2A	2247
LOC100505839	0
OBFC1	244
SLK	907
COL17A1	32
MIR936	0
SFR1	103
WDR96	33
MIR609	0
GSTO1	883
MIR4482-1	1
GSTO2	42
ITPRIP	213
CCDC147	11
SORCS3	291
SORCS1	271
XPNPEP1	524
LOC100505933	62
ADD3	10981
MXI1	2871
SMNDC1	357
DUSP5	322
SMC3	836
RBM20	50
LOC282997	10
PDCD4	735
MIR4680	0
BBIP1	419
SHOC2	735
RPL13AP6	5
ADRA2A	70
GPAM	1881
TECTB	0
GUCY2GP	0
ACSL5	307
ZDHHC6	387
VTI1A	166
MIR4295	0
LOC143188	8
TCF7L2	641
HABP2	7
NRAP	27
CASP7	415
C10orf81	4
MIR4483	0
DCLRE1A	234
NHLRC2	134
ADRB1	300
C10orf118	266
MIR2110	0
TDRD1	10
VWA2	7
AFAP1L2	1102
ABLIM1	6066
FAM160B1	408
TRUB1	252
ATRNL1	630
GFRA1	392
C10orf96	0
PNLIPRP3	0
PNLIP	0
PNLIPRP1	0
PNLIPRP2	0
C10orf82	1
HSPA12A	1048
ENO4	36
KIAA1598	3173
VAX1	4
MIR3663	0
KCNK18	0
SLC18A2	213
PDZD8	392
EMX2OS	5115
EMX2	1233
RAB11FIP2	858
CASC2	157
FAM204A	729
PRLHR	4
C10orf46	614
NANOS1	220
EIF3A	2105
SNORA19	0
FAM45A	0
FAM45B	110
SFXN4	283
PRDX3	2710
GRK5	388
MIR4681	0
RGS10	74
TIAL1	854
BAG3	905
INPP5F	1226
MCMBP	509
SEC23IP	327
MIR4682	2
PPAPDC1A	84
LOC283089	20
WDR11	653
FGFR2	3171
ATE1	102
NSMCE4A	351
TACC2	855
BTBD16	2
PLEKHA1	728
MIR3941	0
ARMS2	2
HTRA1	10298
DMBT1	6
C10orf120	0
FLJ46361	2
CUZD1	0
FAM24B-CUZD1	0
FAM24B	14
LOC399815	2
FAM24A	0
C10orf88	120
PSTK	77
IKZF5	113
ACADSB	792
HMX3	0
HMX2	0
BUB3	751
GPR26	268
CPXM2	90
CHST15	294
OAT	2360
NKX1-2	0
LHPP	1944
FAM53B	812
METTL10	389
FAM175B	207
ZRANB1	998
CTBP2	989
MIR4296	0
LOC100169752	0
C10orf122	0
LOC283038	6
FLJ37035	17
C10orf137	236
MMP21	1
UROS	1260
MIR4484	0
BCCIP	832
DHX32	286
FANK1	94
ADAM12	44
C10orf90	83
DOCK1	2585
FAM196A	34
NPS	0
FOXI2	0
CLRN3	0
PTPRE	436
MKI67	10
MGMT	237
EBF3	19
MIR4297	0
LOC387723	46
CTAGE7P	14
GLRX3	439
MIR378C	0
TCERG1L	194
FLJ46300	136
PPP2R2D	391
BNIP3	2492
JAKMIP3	318
DPYSL4	629
STK32C	871
LRRC27	310
PWWP2B	335
C10orf91	0
INPP5A	775
NKX6-2	155
TTC40	153
LOC399829	12
GPR123	573
KNDC1	2513
UTF1	0
VENTX	0
MIR202	0
ADAM8	76
TUBGCP2	1035
ZNF511	149
CALY	662
PRAP1	25
C10orf125	42
ECHS1	2147
MIR3944	0
PAOX	69
MTG1	289
SPRN	630
LOC619207	34
CYP2E1	67
SYCE1	153
SPRNP1	10
FRG2B	0
DUX4L2	0
DUX4	0
DUX4L6	0
DUX4L3	0
DUX4L5	0
DUX4L7	0
DUX2	0
LOC100133161	3
LOC653486	0
SCGB1C1	0
ODF3	2
BET1L	699
RIC8A	1072
SIRT3	703
PSMD13	788
NLRP6	0
ATHL1	370
IFITM5	0
IFITM2	556
IFITM1	1955
IFITM3	3712
B4GALNT4	2458
PKP3	16
SIGIRR	418
ANO9	25
PTDSS2	778
RNH1	1578
HRAS	1302
LRRC56	82
C11orf35	13
RASSF7	158
MIR210HG	80
MIR210	2
LOC143666	38
PHRF1	566
IRF7	144
CDHR5	5
SCT	4
DRD4	49
DEAF1	2752
TMEM80	300
EPS8L2	186
TALDO1	1040
PDDC1	2479
NS3BP	116
CEND1	3160
SLC25A22	1359
PIDD	469
RPLP2	4050
SNORA52	0
PNPLA2	620
EFCAB4A	77
CD151	1964
POLR2L	841
TSPAN4	379
CHID1	818
AP2A2	1541
MUC6	34
MUC2	0
MUC5B	12
TOLLIP	3191
LOC255512	42
BRSK2	1671
MOB2	725
DUSP8	1755
LOC338651	9
KRTAP5-1	4
KRTAP5-2	0
KRTAP5-3	0
KRTAP5-4	0
KRTAP5-5	0
FAM99A	0
FAM99B	0
KRTAP5-6	0
IFITM10	409
CTSD	4359
SYT8	0
TNNI2	0
LSP1	108
MIR4298	0
TNNT3	2
MRPL23	456
MRPL23-AS1	46
H19	4
MIR675	0
INS-IGF2	0
IGF2	9
MIR483	0
IGF2-AS1	16
INS	0
TH	12
MIR4686	1
ASCL2	2
C11orf21	11
TSPAN32	11
CD81	8056
TSSC4	446
TRPM5	6
KCNQ1	18
KCNQ1OT1	72
KCNQ1DN	0
CDKN1C	214
SLC22A18AS	6
SLC22A18	58
PHLDA2	54
NAP1L4	3527
SNORA54	0
CARS	583
OSBPL5	469
MRGPRG	0
C11orf36	0
MRGPRE	2
ZNF195	367
LOC650368	3
OR7E12P	0
TRPC2	0
ART5	2
ART1	0
CHRNA10	5
NUP98	619
PGAP2	193
RHOG	341
STIM1	1312
MIR4687	0
RRM1	312
OR52B4	0
TRIM21	94
OR52K2	0
OR52K1	0
